suburb,state_id,postcode
DEE WHY,70,2099
DEEBING HEIGHTS,72,4306
DEEP BAY,74,7112
DEEP CREEK,70,2440
DEEP CREEK,70,2469
DEEP CREEK,72,4625
DEEP CREEK,73,5204
DEEP LEAD,75,3381
DEEPDALE,76,6532
DEEPDENE,76,6290
DEEPWATER,70,2371
DEEPWATER,72,4674
DEEPWATER,73,5266
DEER PARK,75,3023
DEER PARK EAST,75,3022
DEER PARK NORTH,75,3023
DEER VALE,70,2453
DEERAGUN,72,4818
DEERAL,72,4871
DEGARRA,72,4895
DEGILBO,72,4621
DELACOMBE,75,3356
DELAHEY,75,3037
DELAMERE,73,5204
DELAN,72,4671
DELANEYS CREEK,72,4514
DELATITE,75,3723
DELBURN,75,3871
DELEGATE,70,2633
DELEGATE RIVER EAST,75,3888
DELLICKNORA,75,3888
DELORAINE,74,7304
DELROY GARDENS,70,2830
DELTA,72,4805
DELUNGRA,70,2403
DEMONDRILLE,70,2587
DENBARKER,76,6324
DENDY,75,3186
DENHAM,76,6537
DENHAM COURT,70,2565
DENHAMS BEACH,70,2536
DENIAL BAY,73,5690
DENICULL CREEK,75,3377
DENILIQUIN,70,2710
DENISON,75,3858
DENISTONE,70,2114
DENISTONE EAST,70,2112
DENISTONE WEST,70,2114
DENMAN,70,2328
DENMARK,76,6333
DENNES POINT,74,7150
DENNINGTON,75,3280
DENVER,75,3461
DEPOT BEACH,70,2536
DEPOT HILL,72,4700
DEPTFORD,75,3875
DERBY,75,3516
DERBY,76,6728
DERBY,74,7264
DEREEL,75,3352
DERGHOLM,75,3312
DERNANCOURT,73,5075
DERRI DERRA,72,4626
DERRIMUT,75,3030
DERRINAL,75,3523
DERRINALLUM,75,3325
DERRIWONG,70,2877
DERRYMORE,72,4352
DERWENT BRIDGE,74,7140
DERWENT PARK,74,7009
DESAILLY,72,4871
DETENTION,74,7321
DEUA,70,2537
DEUA RIVER VALLEY,70,2537
DEUCHAR,72,4362
DEVENISH,75,3726
DEVEREUX CREEK,72,4753
DEVILS CREEK,76,6630
DEVILS HOLE,70,2550
DEVIOT,74,7275
DEVLINS POUND,73,5330
DEVON HILLS,74,7300
DEVON MEADOWS,75,3977
DEVON NORTH,75,3971
DEVON PARK,72,4401
DEVON PARK,73,5008
DEVONPORT,74,7310
DEWARS POOL,76,6567
DEWHURST,75,3808
DEWITT,70,2422
DHARRUK,70,2770
DHURAGOON,70,2733
DHURRINGILE,75,3610
DIAMANTINA LAKES,72,4735
DIAMOND BEACH,70,2430
DIAMOND CREEK,75,3089
DIAMOND HEAD,70,2443
DIAMOND HILL,75,3550
DIAMOND TREE,76,6258
DIAMOND VALLEY,72,4553
DIANELLA,76,6059
DICKSON,69,2602
DICKY BEACH,72,4551
DICKYGUNDI,70,2830
DIDCOT,72,4621
DIDDILLIBAH,72,4559
DIEHARD,70,2370
DIGBY,75,3309
DIGGERS CAMP,70,2462
DIGGERS REST,75,3427
DIGGORA,75,3561
DIGGORA WEST,75,3561
DIGLUM,72,4680
DIGNAMS CREEK,70,2546
DILKOON,70,2460
DILPURRA,70,2734
DILSTON,74,7252
DIMBOOLA,75,3414
DIMBULAH,72,4872
DINDILOA,76,6532
DINGABLEDINGA,73,5172
DINGEE,75,3571
DINGLEY VILLAGE,75,3172
DINGO,72,4702
DINGO BEACH,72,4800
DINGO FOREST,70,2429
DINGO POCKET,72,4854
DINGUP,76,6258
DINGWALL,75,3579
DINMORE,72,4303
DINNER PLAIN,75,3898
DINNINUP,76,6244
DINOGA,70,2404
DIREK,73,5110
DIRK HARTOG ISLAND,76,6537
DIRNASEER,70,2666
DIRNBIR,72,4625
DIRRANBANDI,72,4486
DIRTY CREEK,70,2460
DISMAL SWAMP,73,5291
DITTMER,72,4800
DIWAN,72,4873
DIXALEA,72,4702
DIXIE,75,3265
DIXIE,72,4871
DIXONS CREEK,75,3775
DIXVALE,76,6258
DJARAWONG,72,4854
DJIRU,72,4852
DJUAN,72,4352
DJUGUN,76,6725
DOBIE,75,3377
DOBIES BIGHT,70,2470
DOCKER,75,3678
DOCKERS PLAINS,75,3678
DOCKLANDS,75,3008
DOCTOR CREEK,72,4352
DOCTOR GEORGE MOUNTAIN,70,2550
DOCTORS FLAT,75,3895
DOCTORS GAP,70,2790
DOCTORS POINT,74,7304
DOCTORS ROCKS,74,7325
DODGES FERRY,74,7173
DODSWORTH,70,2620
DOG ROCKS,70,2795
DOG SWAMP,76,6060
DOLANS BAY,70,2229
DOLLS POINT,70,2219
DOLLYS FLAT,70,2429
DOLPHIN HEADS,72,4740
DOLPHIN POINT,70,2539
DOLPHIN SANDS,74,7190
DOMBARTON,70,2526
DOMVILLE,72,4357
DON,74,7310
DON VALLEY,75,3139
DONALD,75,3480
DONALD CREEK,70,2350
DONCASTER,75,3108
DONCASTER EAST,75,3109
DONCASTER HEIGHTS,75,3109
DONDINGALONG,70,2440
DONGARA,76,6525
DONGOLOCKING,76,6315
DONNELLY RIVER,76,6258
DONNELLYVILLE,70,2447
DONNYBROOK,75,3064
DONNYBROOK,72,4510
DONNYBROOK,76,6239
DONOVANS,73,5291
DONVALE,75,3111
DOOBOOBETIC,75,3478
DOODENANNING,76,6383
DOODLAKINE,76,6411
DOOEN,75,3401
DOOKIE,75,3646
DOOKIE COLLEGE,75,3647
DOOLANDELLA,72,4077
DOOLBI,72,4660
DOOMADGEE,72,4830
DOON DOON,70,2484
DOONAN,72,4562
DOONBAH,70,2473
DOONGIN,76,6409
DOONGUL,72,4620
DOONSIDE,70,2767
DOORALONG,70,2259
DORA CREEK,70,2264
DOREEN,75,3754
DORODONG,75,3312
DORRE ISLAND,76,6701
DORRIGO,70,2453
DORRIGO MOUNTAIN,70,2453
DORROUGHBY,70,2480
DORSET VALE,73,5157
DOTSWOOD,72,4820
DOUBLE BAY,70,1360
DOUBLE BAY,70,2028
DOUBLE BRIDGES,75,3893
DOUBLEVIEW,76,6018
DOUBTFUL CREEK,70,2470
DOUGHBOY,72,4671
DOUGLAS,75,3409
DOUGLAS,72,4354
DOUGLAS,72,4814
DOUGLAS PARK,70,2569
DOUGLAS RIVER,74,7215
DOVER,74,7117
DOVER GARDENS,73,5048
DOVER HEIGHTS,70,2030
DOVETON,75,3177
DOWERIN,76,6461
DOWLING,73,5555
DOWNER,69,2602
DOWNLANDS,74,7320
DOWNSFIELD,72,4570
DOWNSIDE,70,2650
DOWS CREEK,72,4754
DOWSING POINT,74,7010
DOYALSON,70,2262
DOYALSON NORTH,70,2262
DOYLES CREEK,70,2330
DOYLES RIVER,70,2446
DRAKE,70,2469
DRAKE VILLAGE,70,2469
DRAPER,72,4520
DRAYTON,72,4350
DRAYTON NORTH,72,4350
DREEITE,75,3249
DREEITE SOUTH,75,3249
DREWVALE,72,4116
DRIFFIELD,75,3840
DRIK DRIK,75,3304
DRILDOOL,70,2386
DRILLHAM,72,4424
DRILLHAM SOUTH,72,4424
DRINAN,72,4671
DRIPSTONE,70,2820
DRIVER,71,830
DROMANA,75,3936
DROME,76,6330
DROMEDARY,72,4718
DROMEDARY,74,7030
DROPMORE,75,3660
DROUIN,75,3818
DROUIN EAST,75,3818
DROUIN SOUTH,75,3818
DROUIN WEST,75,3818
DRUMANURE,75,3636
DRUMBORG,75,3304
DRUMCONDRA,75,3215
DRUMMARTIN,75,3570
DRUMMOND,75,3461
DRUMMOND COVE,76,6532
DRUMMOND NORTH,75,3446
DRUMMONDSLOPE,72,4724
DRUMMOYNE,70,1470
DRUMMOYNE,70,2047
DRUNG,75,3401
DRY CREEK,70,2337
DRY CREEK,73,5094
DRY DIGGINGS,75,3461
DRY PLAIN,70,2630
DRYANDRA,76,6311
DRYSDALE,75,3222
DRYSDALE RIVER,76,6740
DUARINGA,72,4712
DUBBO,70,2830
DUBBO EAST,70,2830
DUBBO GROVE,70,2830
DUBBO WEST,70,2830
DUBLIN,73,5501
DUCHEMBEGARRA,75,3409
DUCHESS,72,4825
DUCK CREEK,70,2469
DUCK PONDS,73,5607
DUCKENFIELD,70,2321
DUCKINWILLA,72,4650
DUCKLO,72,4405
DUCKMALOI,70,2787
DUDAWA,76,6519
DUDININ,76,6363
DUDLEY,70,2290
DUDLEY EAST,73,5222
DUDLEY PARK,73,5008
DUDLEY PARK,76,6210
DUDLEY WEST,73,5222
DUFFY,69,2611
DUFFYS FOREST,70,2084
DUGANDAN,72,4310
DUINGAL,72,4671
DUKIN,76,6475
DULACCA,72,4425
DULBELLING,76,6383
DULCOT,74,7025
DULGUIGAN,70,2484
DULONG,72,4560
DULULU,72,4702
DULWICH,73,5065
DULWICH HILL,70,2203
DULYALBIN,76,6425
DUM DUM,70,2484
DUMARESQ,70,2350
DUMARESQ ISLAND,70,2430
DUMBALK,75,3956
DUMBALK NORTH,75,3956
DUMBARTON,76,6566
DUMBERNING,76,6312
DUMBLETON,72,4740
DUMBLEYUNG,76,6350
DUMBUDGERY,70,2460
DUMGREE,72,4715
DUMOSA,75,3527
DUMPY CREEK,72,4702
DUNACH,75,3371
DUNALLEY,74,7177
DUNBIBLE,70,2484
DUNBOGAN,70,2443
DUNCAN,73,5223
DUNCANS CREEK,70,2340
DUNCRAIG,76,6023
DUNDARRAH,72,4625
DUNDAS,70,2117
DUNDAS,72,4306
DUNDAS,76,6443
DUNDAS VALLEY,70,2117
DUNDATHU,72,4650
DUNDEE,70,2370
DUNDEE BEACH,71,840
DUNDEE DOWNS,71,840
DUNDEE FOREST,71,840
DUNDONNELL,75,3271
DUNDOWRAN,72,4655
DUNDOWRAN BEACH,72,4655
DUNDULA,72,4740
DUNDURRABIN,70,2453
DUNEARN,75,3175
DUNEDOO,70,2844
DUNGARUBBA,70,2480
DUNGARY,70,2830
DUNGAY,70,2484
DUNGEREE,70,2849
DUNGOG,70,2420
DUNGOWAN,70,2340
DUNK,72,4852
DUNKELD,70,2795
DUNKELD,75,3294
DUNKELD,72,4465
DUNKIRK,75,3630
DUNLOP,69,2615
DUNLUCE,75,3472
DUNMORA,72,4650
DUNMORE,70,2529
DUNMORE,72,4407
DUNN ROCK,76,6355
DUNNEWORTHY,75,3377
DUNNROCK,72,4740
DUNNSTOWN,75,3352
DUNOLLY,70,2330
DUNOLLY,75,3472
DUNOON,70,2480
DUNORLAN,74,7304
DUNROBIN,75,3312
DUNROBIN,72,4728
DUNS CREEK,70,2321
DUNSBOROUGH,76,6281
DUNTROON,69,2600
DUNVILLE LOOP,70,2849
DUNWICH,72,4183
DURACK,71,830
DURACK,72,4077
DURACK,76,6743
DURAH,72,4413
DURAL,70,2158
DURAL,70,2330
DURAMANA,70,2795
DURANBAH,70,2487
DURANILLIN,76,6393
DURAWAH,76,6532
DURDIDWARRAH,75,3342
DURHAM DOWNS,72,4454
DURHAM DOWNS,73,5731
DURHAM LEAD,75,3352
DURHAM OX,75,3576
DURI,70,2344
DUROBY,70,2486
DURONG,72,4610
DURONG SOUTH,72,4610
DURRAN DURRA,70,2622
DURRAS NORTH,70,2536
DURREN DURREN,70,2259
DUTSON,75,3851
DUTSON DOWNS,75,3851
DUTTON,73,5356
DUTTON EAST,73,5356
DUTTON PARK,72,4102
DUTTON RIVER,72,4821
DUTTON WAY,75,3305
DUVAL,70,2350
DUVERNEY,75,3323
DWARDA,76,6308
DWELLINGUP,76,6213
DYERS CROSSING,70,2429
DYKEHEAD,72,4626
DYNEVOR,72,4492
DYNNYRNE,74,7005
DYRAABA,70,2470
DYRRING,70,2330
DYSART,75,3660
DYSART,72,4745
DYSART,74,7030
EAGLE BAY,76,6281
EAGLE FARM,72,4009
EAGLE HEIGHTS,72,4271
EAGLE ON THE HILL,73,5150
EAGLE POINT,75,3878
EAGLE VALE,70,2558
EAGLEBY,72,4207
EAGLEFIELD,72,4742
EAGLEHAWK,75,3556
EAGLEHAWK NECK,74,7179
EAGLEHAWK NORTH,75,3556
EAGLEMONT,75,3084
EAGLETON,70,2324
EARLSTON,75,3669
EARLVILLE,72,4870
EARLWOOD,70,2206
EAST ALBURY,70,2640
EAST AUGUSTA,76,6290
EAST BAIRNSDALE,75,3875
EAST BALLIDU,76,6606
EAST BALLINA,70,2478
EAST BARRON,72,4883
EAST BENDIGO,75,3550
EAST BEVERLEY,76,6304
EAST BOWES,76,6535
EAST BOWRAL,70,2576
EAST BRANXTON,70,2335
EAST BRISBANE,72,4169
EAST BUNBURY,76,6230
EAST CAM,74,7321
EAST CANNINGTON,76,6107
EAST CARNARVON,76,6701
EAST CHAPMAN,76,6532
EAST COOYAR,72,4353
EAST CORAKI,70,2471
EAST CORRIMAL,70,2518
EAST CREEK,72,4871
EAST DAMBORING,76,6608
EAST DEEP CREEK,72,4570
EAST DEVONPORT,74,7310
EAST END,72,4695
EAST FELUGA,72,4854
EAST FREMANTLE,76,6158
EAST GEELONG,75,3219
EAST GOSFORD,70,2250
EAST GRESFORD,70,2311
EAST HALDON,72,4343
EAST HILLS,70,2213
EAST INNISFAIL,72,4860
EAST IPSWICH,72,4305
EAST JINDABYNE,70,2627
EAST KANGALOON,70,2576
EAST KEMPSEY,70,2440
EAST KILLARA,70,2071
EAST KURRAJONG,70,2758
EAST LAUNCESTON,74,7250
EAST LINDFIELD,70,2070
EAST LISMORE,70,2480
EAST LYNNE,70,2536
EAST LYONS RIVER,76,6705
EAST MACKAY,72,4740
EAST MAITLAND,70,2323
EAST MELBOURNE,75,3002
EAST MELBOURNE,75,8002
EAST MOONTA,73,5558
EAST MUNGLINUP,76,6450
EAST MURCHISON,76,6640
EAST NABAWA,76,6532
EAST NANANGO,72,4615
EAST NANNUP,76,6275
EAST NEWDEGATE,76,6355
EAST PALMERSTON,72,4860
EAST PERTH,76,6004
EAST PERTH,76,6892
EAST PINGELLY,76,6308
EAST POINT,71,820
EAST POPANYINNING,76,6309
EAST RIDGLEY,74,7321
EAST ROCKINGHAM,76,6168
EAST RUSSELL,72,4861
EAST RYDE,70,2113
EAST SALE RAAF,75,3852
EAST SEAHAM,70,2324
EAST TAMWORTH,70,2340
EAST TOOWOOMBA,72,4350
EAST TRINITY,72,4871
EAST VICTORIA PARK,76,6101
EAST VICTORIA PARK,76,6981
EAST WAGGA WAGGA,70,2650
EAST WANGARATTA,75,3678
EAST WARBURTON,75,3799
EAST WARDELL,70,2477
EAST WELLINGTON,73,5259
EAST WICKEPIN,76,6370
EAST YUNA,76,6532
EASTBROOK,76,6260
EASTERN CREEK,70,2766
EASTERN HEIGHTS,72,4305
EASTERN VIEW,75,3231
EASTGARDENS,70,2036
EASTLAKES,70,2018
EASTVILLE,75,3463
EASTWOOD,70,2122
EASTWOOD,73,5063
EATON,72,4860
EATON,76,6232
EATONS HILL,72,4037
EATONSVILLE,70,2460
EBA,73,5320
EBA ANCHORAGE,73,5680
EBBW VALE,72,4304
EBDEN,75,3691
EBENEZER,70,2756
EBENEZER,72,4340
EBENEZER,73,5355
EBOR,70,2453
ECCLESTON,70,2311
ECHUCA,75,3564
ECHUCA EAST,75,3564
ECHUCA SOUTH,75,3564
ECHUCA VILLAGE,75,3564
ECHUCA WEST,75,3564
ECHUNGA,73,5153
ECKLIN SOUTH,75,3265
EDDERTON,70,2333
EDDINGTON,75,3472
EDDYSTONE,74,7264
EDDYSTONE POINT,74,7264
EDEN,70,2551
EDEN CREEK,70,2474
EDEN HILL,76,6054
EDEN HILLS,73,5050
EDEN PARK,75,3757
EDEN VALLEY,73,5235
EDENHOPE,75,3318
EDENS LANDING,72,4207
EDENSOR PARK,70,2176
EDENVILLE,70,2474
EDGCUMBE BEACH,74,7321
EDGE HILL,72,4870
EDGECLIFF,70,2027
EDGECOMBE,75,3444
EDGEROI,70,2390
EDGEWATER,76,6027
EDGEWORTH,70,2285
EDI,75,3678
EDI UPPER,75,3678
EDILLILIE,73,5630
EDINBURGH,73,5111
EDITH,70,2787
EDITH CREEK,74,7330
EDITHBURGH,73,5583
EDITHVALE,75,3196
EDMONTON,72,4869
EDROM,70,2551
EDWARD RIVER,72,4871
EDWARDSTOWN,70,2722
EDWARDSTOWN,73,5039
EENAWEENA,70,2824
EERWAH VALE,72,4562
EGANSTOWN,75,3461
EGANU,76,6515
EGG LAGOON,74,7256
EGGS AND BACON BAY,74,7112
EGLINTON,70,2795
EGLINTON,76,6034
EGYPT,72,4344
EIDSVOLD,72,4627
EIDSVOLD EAST,72,4627
EIDSVOLD WEST,72,4627
EIGHT MILE CREEK,72,4807
EIGHT MILE CREEK,73,5291
EIGHT MILE PLAINS,72,4113
EIGHTEEN MILE,70,2460
EIGHTY MILE BEACH,76,6725
EILDON,75,3713
EIMEO,72,4740
EINASLEIGH,72,4871
EL ARISH,72,4855
ELABBIN,76,6490
ELACHBUTTING,76,6479
ELAINE,75,3334
ELAMAN CREEK,72,4552
ELANDS,70,2429
ELANORA,72,4221
ELANORA HEIGHTS,70,2101
ELBOW VALLEY,72,4370
ELCOMBE,70,2404
ELDERSLIE,70,2335
ELDERSLIE,70,2570
ELDERSLIE,74,7030
ELDORADO,75,3746
ELECTRA,72,4670
ELECTRONA,74,7054
ELEEBANA,70,2282
ELERMORE VALE,70,2287
ELEVATED PLAINS,75,3461
ELGIN,76,6237
ELGIN VALE,72,4615
ELI WATERS,72,4655
ELIMBAH,72,4516
ELINGAMITE,75,3266
ELINGAMITE NORTH,75,3266
ELIZABETH,73,5112
ELIZABETH BAY,70,2011
ELIZABETH BEACH,70,2428
ELIZABETH DOWNS,73,5113
ELIZABETH EAST,73,5112
ELIZABETH GROVE,73,5112
ELIZABETH NORTH,73,5113
ELIZABETH PARK,73,5113
ELIZABETH SOUTH,73,5112
ELIZABETH TOWN,74,7304
ELIZABETH VALE,73,5112
ELIZABETH WEST,73,5113
ELLALONG,70,2325
ELLAND,70,2460
ELLANGOWAN,70,2470
ELLANGOWAN,72,4361
ELLASWOOD,75,3875
ELLEKER,76,6330
ELLEN GROVE,72,4078
ELLENBOROUGH,70,2446
ELLENBROOK,76,6069
ELLENDALE,76,6532
ELLENDALE,74,7140
ELLERBECK,72,4816
ELLERSLIE,70,2729
ELLERSLIE,75,3265
ELLERSTON,70,2337
ELLESMERE,72,4610
ELLIMINYT,75,3250
ELLINBANK,75,3821
ELLINJAA,72,4886
ELLINTHORP,72,4362
ELLIOTT,71,862
ELLIOTT,72,4670
ELLIOTT,74,7325
ELLIOTT HEADS,72,4670
ELLIS BEACH,72,4879
ELLIS LANE,70,2570
ELLISTON,73,5670
ELMHURST,75,3469
ELMORE,75,3558
ELONG ELONG,70,2831
ELPHINSTONE,75,3448
ELPHINSTONE,72,4361
ELPHINSTONE,72,4742
ELRINGTON,70,2325
ELSMORE,70,2360
ELSTERNWICK,75,3185
ELTHAM,70,2480
ELTHAM,75,3095
ELTHAM NORTH,75,3095
ELVINA BAY,70,2105
ELWOMPLE,73,5260
ELWOOD,75,3184
EMBLETON,76,6062
EMERALD,75,3782
EMERALD,72,4720
EMERALD BEACH,70,2456
EMERALD HILL,70,2380
EMERTON,70,2770
EMITA,74,7255
EMMAVILLE,70,2371
EMPIRE BAY,70,2257
EMPIRE VALE,70,2478
EMU,75,3475
EMU BAY,73,5223
EMU CREEK,75,3551
EMU CREEK,72,4355
EMU DOWNS,73,5381
EMU FLAT,75,3522
EMU FLAT,73,5453
EMU FLAT,76,6431
EMU HEIGHTS,70,2750
EMU HEIGHTS,74,7320
EMU PARK,72,4710
EMU PLAINS,70,2750
EMU POINT,76,6330
EMU SWAMP,70,2800
EMU VALE,72,4371
ENCOUNTER BAY,73,5211
ENDEAVOUR HILLS,75,3802
ENDRICK,70,2622
ENEABBA,76,6518
ENFIELD,70,2136
ENFIELD,75,3352
ENFIELD,73,5085
ENFIELD PLAZA,73,5085
ENFIELD SOUTH,70,2133
ENGADINE,70,2233
ENGLAND CREEK,72,4306
ENGLEFIELD,75,3407
ENGLORIE PARK,70,2560
ENMORE,70,2042
ENMORE,70,2350
ENMORE,70,2358
ENNGONIA,70,2840
ENNUIN,76,6484
ENOGGERA,72,4051
ENOGGERA RESERVOIR,72,4520
ENSAY,75,3895
ENSAY NORTH,75,3895
ENVIRONA,70,2620
EPPALOCK,75,3551
EPPING,70,1710
EPPING,70,1712
EPPING,70,2121
EPPING,75,3076
EPPING FOREST,74,7211
EPSOM,75,3551
EPSOM,72,4741
ERADU,76,6532
ERADU SOUTH,76,6532
ERAKALA,72,4740
ERARING,70,2264
ERCILDOUNE,75,3352
EREMERANG,70,2877
ERICA,75,3825
ERIGOLIA,70,2669
ERIN VALE,70,2663
ERINA,70,2250
ERINA FAIR,70,2250
ERINA HEIGHTS,70,2260
ERINDALE,73,5066
ERINDALE CENTRE,69,2903
ERITH,73,5461
ERLDUNDA,71,872
ERMINGTON,70,1700
ERMINGTON,70,2115
ERNESTINA,72,4730
EROMANGA,72,4480
EROWAL BAY,70,2540
ERRIBA,74,7310
ERRINUNDRA,75,3889
ERROWANBANG,70,2791
ERSKINE,70,2830
ERSKINE,73,5422
ERSKINE,76,6210
ERSKINE PARK,70,2759
ERSKINEVILLE,70,2043
ERUB,72,4875
ERUDGERE,70,2850
ESCHOL,70,2830
ESCHOL PARK,70,2558
ESK,70,2472
ESK,72,4312
ESKDALE,75,3701
ESKDALE,72,4312
ESMERALDA,72,4871
ESMOND,75,3730
ESPERANCE,76,6450
ESSENDON,75,3040
ESSENDON NORTH,75,3041
ESSENDON WEST,75,3040
ESSINGTON,70,2795
ESTELLA,70,2650
ETHELTON,73,5015
ETMILYN,76,6213
ETNA CREEK,72,4702
ETON,72,4741
ETON NORTH,72,4741
ETTALONG BEACH,70,2257
ETTAMOGAH,70,2640
ETTREMA,70,2540
ETTRICK,70,2474
ETTRICK,73,5253
ETTY BAY,72,4858
EUABALONG,70,2877
EUABALONG WEST,70,2877
EUBENANGEE,72,4860
EUBERTA,70,2650
EUCHAREENA,70,2866
EUCLA,76,6443
EUCUMBENE,70,2628
EUCUMBENE COVE,70,2628
EUDLO,72,4554
EUDUNDA,73,5374
EUGENANA,74,7310
EUGOWRA,70,2806
EUKEY,72,4380
EULAH CREEK,70,2390
EULEILAH,72,4674
EULIMORE,70,2806
EULO,72,4491
EULOMOGO,70,2830
EUMAMURRIN,72,4455
EUMEMMERRING,75,3177
EUMUNDI,72,4562
EUMUNGERIE,70,2831
EUNGAI CREEK,70,2441
EUNGAI RAIL,70,2441
EUNGELLA,70,2484
EUNGELLA,72,4757
EUNGELLA DAM,72,4757
EUNGELLA HINTERLAND,72,4741
EURACK,75,3251
EURAMO,72,4854
EURARDY,76,6532
EUREKA,70,2480
EUREKA,75,3350
EUREKA,72,4660
EURELIA,73,5431
EURIMBLA,70,2867
EURIMBULA,72,4677
EURIOWIE,70,2880
EUROA,75,3666
EUROBIN,75,3739
EUROBODALLA,70,2545
EUROKA,70,2440
EUROLEY,70,2700
EUROMINA,73,5454
EURONG,72,4581
EURONGILLY,70,2663
EURUNDEREE,70,2850
EUSTON,70,2737
EUTHULLA,72,4455
EVANDALE,73,5069
EVANDALE,74,7212
EVANS HEAD,70,2473
EVANS LANDING,72,4874
EVANS PLAINS,70,2795
EVANSFORD,75,3371
EVANSLEA,72,4356
EVANSTON,73,5116
EVANSTON GARDENS,73,5116
EVANSTON PARK,73,5116
EVANSTON SOUTH,73,5116
EVATT,69,2617
EVELEIGH,70,1430
EVELEIGH,70,2015
EVELYN,72,4888
EVERARD CENTRAL,73,5461
EVERARD PARK,73,5035
EVERGREEN,72,4352
EVERSLEY,75,3377
EVERTON,75,3678
EVERTON HILLS,72,4053
EVERTON PARK,72,4053
EVERTON UPPER,75,3678
EVIRON,70,2484
EWINGAR,70,2469
EWINGSDALE,70,2481
EWLYAMARTUP,76,6317
EXETER,70,2579
EXETER,73,5019
EXETER,74,7275
EXFORD,75,3338
EXMOUTH,76,6707
EXMOUTH GULF,76,6707
EXTON,74,7303
EYNESBURY,75,3338
FADDEN,69,2904
FAILFORD,70,2430
FAIRBANK,75,3951
FAIRBRIDGE,76,6208
FAIRDALE,72,4606
FAIRFIELD,70,1860
FAIRFIELD,70,2165
FAIRFIELD,75,3078
FAIRFIELD,72,4103
FAIRFIELD EAST,70,2165
FAIRFIELD GARDENS,72,4103
FAIRFIELD HEIGHTS,70,2165
FAIRFIELD WEST,70,2165
FAIRHAVEN,75,3231
FAIRHOLME,70,2871
FAIRLEY,75,3579
FAIRLIGHT,70,2094
FAIRNEY VIEW,72,4306
FAIRVIEW PARK,73,5126
FAIRY BOWER,72,4700
FAIRY DELL,75,3561
FAIRY DELL,75,3875
FAIRY HILL,70,2470
FAIRY MEADOW,70,2519
FAIRYMEAD,72,4670
FAITHFULL,70,2700
FALBROOK,70,2330
FALCON,76,6210
FALCONER,70,2365
FALLS CREEK,70,2540
FALLS CREEK,75,3699
FALMOUTH,74,7215
FANNIE BAY,71,820
FAR MEADOW,70,2535
FARADAY,75,3451
FARGUNYAH,70,2656
FARINA,73,5733
FARLEIGH,72,4741
FARLEY,70,2320
FARMBOROUGH HEIGHTS,70,2526
FARNBOROUGH,72,4703
FARNHAM,70,2820
FARNSFIELD,72,4660
FARRANTS HILL,70,2484
FARRAR,71,830
FARRARS CREEK,72,4481
FARRELL FLAT,73,5416
FARRER,69,2607
FARRINGDON,70,2622
FASSIFERN,70,2283
FASSIFERN,72,4309
FASSIFERN VALLEY,72,4309
FAULCONBRIDGE,70,2776
FAULKLAND,70,2422
FAWCETT,75,3714
FAWCETTS PLAIN,70,2474
FAWKNER,75,3060
FAWKNER EAST,75,3060
FAWKNER NORTH,75,3060
FELIXSTOW,73,5070
FELTON,72,4358
FELTON SOUTH,72,4358
FELUGA,72,4854
FENNELL BAY,70,2283
FENTONBURY,74,7140
FENTONS CREEK,75,3518
FERN BAY,70,2295
FERN GULLY,70,2330
FERN HILL,75,3458
FERN TREE,74,7054
FERNANCES,70,2775
FERNBANK,75,3864
FERNBANK CREEK,70,2444
FERNBROOK,70,2453
FERNDALE,75,3821
FERNDALE,76,6148
FERNEY,72,4650
FERNHILL,70,2519
FERNIHURST,75,3518
FERNLEES,72,4702
FERNLEIGH,70,2479
FERNMOUNT,70,2454
FERNSHAW,75,3778
FERNSIDE,70,2480
FERNTREE GULLY,75,3156
FERNVALE,70,2484
FERNVALE,75,3701
FERNVALE,72,4306
FERNY CREEK,75,3786
FERNY GLEN,72,4275
FERNY GROVE,72,4055
FERNY HILLS,72,4055
FERODALE,70,2318
FERRYDEN PARK,73,5010
FEYSVILLE,76,6431
FICKS CROSSING,72,4606
FIDDLETOWN,70,2159
FIELD,73,5265
FIELDING,72,4825
FIERY FLAT,75,3518
FIFIELD,70,2875
FIFTEEN MILE,72,4352
FIG TREE POCKET,72,4069
FIGTREE,70,2525
FIMISTON,76,6432
FINCH HATTON,72,4756
FINDON,73,5023
FINDON CREEK,70,2474
FINE FLOWER,70,2460
FINGAL,75,3939
FINGAL,74,7214
FINGAL BAY,70,2315
FINGAL HEAD,70,2487
FINKE,71,872
FINLAY VALE,72,4873
FINLEY,70,2713
FINNIE,72,4350
FINNISS,73,5255
FINUCANE,76,6722
FIREFLY,70,2429
FIRLE,73,5070
FISCHER,73,5502
FISH CREEK,75,3959
FISH POINT,75,3585
FISHER,69,2611
FISHER,72,4825
FISHER,73,5354
FISHERMAN BAY,73,5522
FISHERMANS BAY,70,2316
FISHERMANS PARADISE,70,2539
FISHERMANS POCKET,72,4570
FISHERMANS REACH,70,2441
FISHERS HILL,70,2421
FISHERY FALLS,72,4871
FISHING POINT,70,2283
FISKVILLE,75,3342
FITZGERALD,76,6337
FITZGERALD,74,7140
FITZGERALD CREEK,72,4860
FITZGERALD RIVER NATIONAL PARK,76,6346
FITZGERALDS MOUNT,70,2799
FITZGERALDS VALLEY,70,2795
FITZGIBBON,72,4018
FITZROY,75,3065
FITZROY,73,5082
FITZROY,75,8557
FITZROY CROSSING,76,6765
